discovery keyword,channel name,URL,emails,total subs,AVG views,AVG engagement,date recorded,sampleSize
kira mechanical keyboard,Bonkaholic !,https://www.youtube.com/channel/UCOBsA92Ojrlt4SshNIujN3w,testEmail,659,32.0,,2018-04-30 11:04:20.663725,3.0
kira mechanical keyboard,steev the technophile,https://www.youtube.com/channel/UCKcQMNT1Dpl2o1mzcnopexA,testEmail,1040,59.666666666666664,,2018-04-30 11:04:22.103533,6.0
kira mechanical keyboard,Top5Gadgets,https://www.youtube.com/channel/UChI6gVcD1WA884KwkpdsUPg,testEmail,30081,3915.4583333333335,0.015568632876100072,2018-04-30 11:04:25.643355,25.0
kira mechanical keyboard,Aban Tech,https://www.youtube.com/channel/UC_8ixgaKSRJTObhpbyo7ELw,testEmail,11439,26.958333333333332,0.043545460654525914,2018-04-30 11:04:29.002965,25.0
kira mechanical keyboard,minimalistik,https://www.youtube.com/channel/UCZv7dyFdg4DIph6TIBlaVSQ,testEmail,4448,4025.4347826086955,0.028640348508577704,2018-04-30 11:04:32.205512,25.0
kira mechanical keyboard,JYMV,https://www.youtube.com/channel/UCoYZgKM-MhBIXaFHa-xkHng,testEmail,138,584.6875,0.04417979270810408,2018-04-30 11:04:34.335151,17.0
kira mechanical keyboard,Lucks List,https://www.youtube.com/channel/UCzS0Ke7C5eQz6Be1d0uQvOA,testEmail,0,1004.304347826087,0.009078675844553153,2018-04-30 11:04:37.139779,25.0
kira mechanical keyboard,Top Clack,https://www.youtube.com/channel/UCAIHiFKJt69HNad6reiq8pg,testEmail,1486,534.25,0.03410578285962307,2018-04-30 11:04:39.939921,25.0
kira mechanical keyboard,Jay's Take,https://www.youtube.com/channel/UCliGOXEgaofgCijQ99UYzEA,testEmail,2704,12014.5625,0.014841364385927494,2018-04-30 11:04:42.372444,17.0
kira mechanical keyboard,ROSHOW,https://www.youtube.com/channel/UCvdMhp21gZGwB7qerEw8_rQ,testEmail,1230,904.5714285714286,0.02849164417389307,2018-04-30 11:04:45.786906,23.0
kira mechanical keyboard,Eldad Kira,https://www.youtube.com/channel/UCMoT7DIi16hVhOTJ1CnpLag,testEmail,100,44.666666666666664,,2018-04-30 11:04:47.491693,3.0
kira mechanical keyboard,TechFox,https://www.youtube.com/channel/UCIp-oTSdFO7BhAJpW2d5HMQ,testEmail,6132,995.5555555555555,0.04296874999999999,2018-04-30 11:04:49.035366,10.0
kira mechanical keyboard,Hipster Pixel,https://www.youtube.com/channel/UCMttl5PJl54t36kd0O21cjg,testEmail,97,1529.4615384615386,0.01765327163908867,2018-04-30 11:04:51.350363,15.0
kira mechanical keyboard,Mekanisk,https://www.youtube.com/channel/UCWq3V2TN-GPhyKAGTBCvSZQ,testEmail,2869,5620.952380952381,0.016299559471365636,2018-04-30 11:04:54.439440,22.0
kira mechanical keyboard,Techno Source,https://www.youtube.com/channel/UCjYrAKGiaUWVA8g5a2LYQRw,testEmail,28891,656.25,0.02782905982905983,2018-04-30 11:04:56.727846,13.0
kira mechanical keyboard,Indiegogo Technology,https://www.youtube.com/channel/UCD1o9pJ7Pt99nTTekMuK53A,testEmail,4078,59.416666666666664,0.03433380084151473,2018-04-30 11:05:00.153977,25.0
kira mechanical keyboard,Estechmedia,https://www.youtube.com/channel/UCTdYYhKU5PNrG-ypz8ue7_w,testEmail,34967,11731.375,0.05285326308939594,2018-04-30 11:05:03.341734,25.0
kira mechanical keyboard,Kira Denys,https://www.youtube.com/channel/UCvmTPzpLvgjSTCk0ndNawGA,testEmail,1,,,2018-04-30 11:05:04.327723,1.0
kira mechanical keyboard,Kevin Evangelista,https://www.youtube.com/channel/UCK6JzYU4f--XoUQALN5ZsTA,testEmail,755,127.33333333333333,0.08376963350785342,2018-04-30 11:05:05.182006,3.0
kira mechanical keyboard,MONALIZA,https://www.youtube.com/channel/UCQ5QNTODg0xfuM06QAoNHrA,testEmail,15741,7443.478260869565,0.04861638434579439,2018-04-30 11:05:08.580851,25.0
kira mechanical keyboard,Top 5ves HD,https://www.youtube.com/channel/UCMwxcKBkxVUu4IRMvcHli8Q,testEmail,63005,8951.478260869566,0.008779215480561868,2018-04-30 11:05:12.114579,25.0
kira mechanical keyboard,Bit Splits,https://www.youtube.com/channel/UC7vGewQIS8vY7HBuk-n8usA,testEmail,21,60.27272727272727,,2018-04-30 11:05:13.523849,12.0
kira mechanical keyboard,忆光极客定制,https://www.youtube.com/channel/UCzDl0wWT8iBTUb4Bwp4otMg,testEmail,4,,,2018-04-30 11:05:13.787182,1.0
kira mechanical keyboard,Hazelnuttygames,https://www.youtube.com/channel/UCMGVp_GnkhHZROIfRdXpo4Q,testEmail,89815,10144.772727272728,0.04483782707073777,2018-04-30 11:05:16.485131,24.0
kira mechanical keyboard,Cool Gadgets & Stuff,https://www.youtube.com/channel/UCtSGuVQVej-vjeSv_xF-8BQ,testEmail,66614,15695.318181818182,0.016077904453015934,2018-04-30 11:05:19.921814,25.0
kira mechanical keyboard,Mike Y.,https://www.youtube.com/channel/UCMnsPI-jHce0IfPwzoND5eg,testEmail,124,1598.3529411764705,0.008087369350802296,2018-04-30 11:05:22.560653,18.0
kira mechanical keyboard,zenodyssey,https://www.youtube.com/channel/UCeBcYqqphIaoinO4u41_5aQ,testEmail,20,280.0,0.033333333333333326,2018-04-30 11:05:23.730421,3.0
mech keyboard tutorial,ALittleDIMM,https://www.youtube.com/channel/UClPo2FZkv2HcPXhkbaTJ0QA,testEmail,19013,3752.0,0.06970356550580431,2018-04-30 11:05:30.800885,9.0
mech keyboard tutorial,Abandon,https://www.youtube.com/channel/UCJFW-SuNUwWYG6ebaYGA2yg,testEmail,3159,98.96,0.05982507937623751,2018-04-30 11:05:34.509464,25.0
mech keyboard tutorial,shottysteve,https://www.youtube.com/channel/UCdWJIffMKQmfSZT5U4GV2ew,testEmail,279347,495715.5,0.04638749443985512,2018-04-30 11:05:35.131675,2.0
mech keyboard tutorial,iluvbeanz,https://www.youtube.com/channel/UC8WqdwRVjibpzHqvg_69gzw,testEmail,7943,31216.36842105263,0.007711288443478539,2018-04-30 11:05:38.127945,21.0
mech keyboard tutorial,The Wiggin,https://www.youtube.com/channel/UCLg7nvYzINwcackcsbo0qIw,testEmail,745,46.57142857142857,0.2032719836400818,2018-04-30 11:05:40.988907,15.0
mech keyboard tutorial,Christopher Lambert,https://www.youtube.com/channel/UCYf1R33JOeoxAfprxDp1c9Q,testEmail,1205,1403.8260869565217,0.015014373479592757,2018-04-30 11:05:44.536671,25.0
mech keyboard tutorial,onFile,https://www.youtube.com/channel/UCFJEixeyykztrATSqtBzPGg,testEmail,632,7125.090909090909,0.010545319995917115,2018-04-30 11:05:47.868294,23.0
mech keyboard tutorial,Matt3o,https://www.youtube.com/channel/UCkfZZ8Gt-oQaCkgow-KMImw,testEmail,618,5002.428571428572,0.009238369934603193,2018-04-30 11:05:49.637657,15.0
mech keyboard tutorial,Seton Magic,https://www.youtube.com/channel/UCwjpXdTMaGpW4PIS4da3oBg,testEmail,2047,,,2018-04-30 11:05:50.410504,0.0
mech keyboard tutorial,Newegg Studios,https://www.youtube.com/channel/UCJ1rSlahM7TYWGxEscL0g7Q,testEmail,468901,3564.6,0.023733378219155027,2018-04-30 11:05:52.145656,11.0
mech keyboard tutorial,We Do Tech,https://www.youtube.com/channel/UCgNGEu_mRucHDeicVLjHWGQ,testEmail,26318,1116.4583333333333,0.05346552325628565,2018-04-30 11:05:55.733722,25.0
mech keyboard tutorial,Roman Kisil,https://www.youtube.com/channel/UC5PJInWAD8XMaESmNE3I5tw,testEmail,14,,,2018-04-30 11:05:56.554132,0.0
mech keyboard tutorial,Moyst,https://www.youtube.com/channel/UCk9-1brj6WOI5EVIQXpfE1A,testEmail,290,24267.75,0.018264981302345707,2018-04-30 11:05:57.182873,4.0
mech keyboard tutorial,SickBeardHD,https://www.youtube.com/channel/UC1viKPDDJyFMjzg1q1rhg6A,testEmail,2,,,2018-04-30 11:05:57.555051,1.0
mech keyboard tutorial,totallydubbedHD,https://www.youtube.com/channel/UCAuaBtR8Qr-FRomAAhaD22w,testEmail,12390,998.0,0.04993319973279892,2018-04-30 11:05:59.724153,13.0
mech keyboard tutorial,Disagreeable Adventures,https://www.youtube.com/channel/UCakrttURaA0zsZVT9MhoF_A,testEmail,13,22.7,,2018-04-30 11:06:01.732818,11.0
mech keyboard tutorial,Dung Nguyen Thi Phuong,https://www.youtube.com/channel/UCZQe7FMZnbljBqAt7JhgUkg,testEmail,0,21.26086956521739,0.00783912747102931,2018-04-30 11:06:05.888836,25.0
mech keyboard tutorial,TopLevelReviews,https://www.youtube.com/channel/UCOTUn18BcY11B9ZzNuaSJZA,testEmail,24865,935.3846153846154,0.00986156798245614,2018-04-30 11:06:08.413904,14.0
mech keyboard tutorial,Gunz Raw,https://www.youtube.com/channel/UCCPuoGgNQuWrJqNNsi9-yrg,testEmail,597,452.10526315789474,0.038741430604061565,2018-04-30 11:06:11.515539,20.0
mech keyboard tutorial,José Faria,https://www.youtube.com/channel/UCg8T5hoGPocYWY2KSHUg-sQ,testEmail,2520,33592.47826086957,0.002388696523123614,2018-04-30 11:06:14.778511,24.0
mech keycaps,skiwithpete,https://www.youtube.com/channel/UCuwFJkahErfhbroefg12lzA,testEmail,30700,610.8,0.06021247180382741,2018-04-30 11:06:22.229470,10.0
mech keycaps,Jerry Neutron,https://www.youtube.com/channel/UCUH_Rsj63x9xq7wCWjNs5Nw,testEmail,13448,3009.75,0.04737381288589861,2018-04-30 11:06:23.917719,13.0
mech keycaps,Nate Gentile,https://www.youtube.com/channel/UC36xmz34q02JYaZYKrMwXng,testEmail,144096,35823.666666666664,0.07760605186515432,2018-04-30 11:06:26.425896,16.0
mech keycaps,Troy Fletcher,https://www.youtube.com/channel/UCjtyO3ymIvrkz4ls_ro22fw,testEmail,512,214.6086956521739,0.05061453268503512,2018-04-30 11:06:29.891319,25.0
mech keycaps,TheMaxKeyboard,https://www.youtube.com/channel/UC3fU1wWOkCvUdMRBR52R_Cg,testEmail,2769,28772.25,0.00626182056205777,2018-04-30 11:06:32.738220,25.0
mech keycaps,Atrere,https://www.youtube.com/channel/UCH2bwrbaDTGE05S6oOdZIRA,testEmail,34,273.6666666666667,0.021315468940316683,2018-04-30 11:06:34.362246,7.0
mech keycaps,Bitwit,https://www.youtube.com/channel/UCftcLVz-jtPXoH3cWUUDwYw,testEmail,1002855,107904.5,0.0384684632230822,2018-04-30 11:06:37.192946,25.0
mech keycaps,QGinHQ,https://www.youtube.com/channel/UCkf4j4RqKKu6W6BQgHl0sqA,testEmail,1392,1686.75,0.10938194753223655,2018-04-30 11:06:38.031578,4.0
mech keycaps,Leave Alone,https://www.youtube.com/channel/UCoUi3HnE2dweMujqKgcxOZw,testEmail,10,284.09090909090907,0.006906666666666669,2018-04-30 11:06:39.967433,12.0
mech keycaps,Byheart 101,https://www.youtube.com/channel/UC2cyKUeS4Cg18lW8YgoSshg,testEmail,5,,,2018-04-30 11:06:40.471988,1.0
mech keycaps,Bibie Sembiring,https://www.youtube.com/channel/UCusSGic58l3xbDWij4gXfow,testEmail,3,,,2018-04-30 11:06:40.762041,1.0
mech keycaps,Das Keyboard,https://www.youtube.com/channel/UCoGfjyCcxgUz8_EnIpuCGPQ,testEmail,3007,13804.75,0.003931014083316733,2018-04-30 11:06:43.694244,22.0
mech keycaps,OC3D RushKit,https://www.youtube.com/channel/UCQG_D3J6Bt_PmnlkpXr6mhA,testEmail,28907,13220.1875,0.01691792103820722,2018-04-30 11:06:46.051936,17.0
mech keycaps,Gal Pavlin,https://www.youtube.com/channel/UCz73PjK5egYHEdB745FJyzA,testEmail,272,898.4,0.01914514692787177,2018-04-30 11:06:47.802140,5.0
mech keycaps,Adafruit Industries,https://www.youtube.com/channel/UCpOlOeQjj7EsVnDh3zuCgsA,testEmail,284161,1193.2222222222222,0.04047862929509266,2018-04-30 11:06:49.514396,11.0
mech keycaps,It Was Jovi,https://www.youtube.com/channel/UC1jTsUqKlWN6NCY0lsYGqOw,testEmail,1485,283.3333333333333,0.039230769230769236,2018-04-30 11:06:51.651163,14.0
mech keycaps,The Board Podcast,https://www.youtube.com/channel/UCg98oJZNffR9nDLJNkorjqw,testEmail,1698,125.54545454545455,0.09196234612599566,2018-04-30 11:06:53.498069,12.0
mech keycaps,Buttzooka,https://www.youtube.com/channel/UC8Cvclhkjp3_6FqcQHorTkg,testEmail,51,6896.285714285715,0.0012843352529311844,2018-04-30 11:06:54.712426,8.0
mech keycaps,Ducky Channel,https://www.youtube.com/channel/UCKAMDaJ_gd7-CIvx1bNNA1A,testEmail,3737,17393.5625,0.006194538815105627,2018-04-30 11:06:57.711878,18.0
mech keycaps,Future Technology,https://www.youtube.com/channel/UCatsBZnwZat4UqcGMVyBAMg,testEmail,1617,32.916666666666664,,2018-04-30 11:07:02.809738,25.0
mech keycaps,German Caterpillar,https://www.youtube.com/channel/UCkHtklNPHVrSKYK2Upsjqig,testEmail,166,,,2018-04-30 11:07:03.344160,1.0
gaming keyboards,Soldier Knows Best,https://www.youtube.com/channel/UCMgCvJ3_QahXgvwj6LjOd-w,testEmail,780692,13048.041666666666,0.03760142805593432,2018-04-30 11:07:12.113443,25.0
gaming keyboards,ValveFollower,https://www.youtube.com/channel/UCvsy6ChPPxGZ14869fsSphA,testEmail,198371,20840.521739130436,0.04224818933622018,2018-04-30 11:07:14.958805,24.0
gaming keyboards,Blunty,https://www.youtube.com/channel/UCppifd6qgT-5akRcNXeL2rw,testEmail,350395,5177.666666666667,0.05293568531513551,2018-04-30 11:07:16.715844,13.0
gaming keyboards,techfreshness,https://www.youtube.com/channel/UC1SZCqg1bGjqkv5cGSk9O-Q,testEmail,35371,78916.6,0.014078153392315431,2018-04-30 11:07:18.048080,5.0
gaming keyboards,GameForest,https://www.youtube.com/channel/UCdrCQ3JltxWmXrNHcC4Fugg,testEmail,3402,1004.0416666666666,0.017191387706570003,2018-04-30 11:07:21.204705,25.0
gaming keyboards,MALICEDOLL79,https://www.youtube.com/channel/UCE8Sq9Eo98bwf670iOuEaog,testEmail,19073,47.4,0.07825086306098965,2018-04-30 11:07:23.130323,11.0
gaming keyboards,TK Bay,https://www.youtube.com/channel/UCQN7NhtBqADmNaRA3yc_mAQ,testEmail,53780,1761.7777777777778,0.05940968718466195,2018-04-30 11:07:25.305382,19.0
gaming keyboards,sutats,https://www.youtube.com/channel/UCmgJ1HGQKe0OCFPyw1aicUQ,testEmail,3742,40.0,,2018-04-30 11:07:26.718987,8.0
gaming keyboards,MarzBarVlogs,https://www.youtube.com/channel/UC-WN47gj27EoWYITQ4TwsBA,testEmail,463343,63931.25,0.05208559286457764,2018-04-30 11:07:28.656033,17.0
gaming keyboards,GeekaWhat,https://www.youtube.com/channel/UCAA5ZKM0sUwzKhvcabv48Jw,testEmail,32827,9373.608695652174,0.029813699888215296,2018-04-30 11:07:31.937171,25.0
gaming keyboards,Optimum Tech,https://www.youtube.com/channel/UCRYOj4DmyxhBVrdvbsUwmAA,testEmail,41017,18908.863636363636,0.04698634198327704,2018-04-30 11:07:35.141843,25.0
gaming keyboards,MurrayNewlandsShow,https://www.youtube.com/channel/UCng-8dpkgo1Ms47nsxkqLGg,testEmail,30560,329.1666666666667,0.03422784810126582,2018-04-30 11:07:37.008865,6.0
gaming keyboards,Timmy Joe PC Tech,https://www.youtube.com/channel/UCZACqKnnCu9f8Z8OZz2771w,testEmail,47714,11704.25,0.07287731078077471,2018-04-30 11:07:39.321675,18.0
gaming keyboards,Jose Martinez,https://www.youtube.com/channel/UC4DzAx0ecW2ucSG-GL9q8Ww,testEmail,6442,2515.7391304347825,0.023154229027686567,2018-04-30 11:07:42.960456,25.0
headphone review,Audio Advice,https://www.youtube.com/channel/UCzVy1DW9NFp4c910hMd_jIw,testEmail,4259,2645.0,0.015107949457765396,2018-04-30 11:07:50.978551,20.0
headphone review,Geekyranjit,https://www.youtube.com/channel/UCO2WJZKQoDW4Te6NHx4KfTg,testEmail,1656805,205503.17647058822,0.036721058269029196,2018-04-30 11:07:53.220238,18.0
headphone review,iTwe4kz,https://www.youtube.com/channel/UCkXk2h_GnO5AAZYk1yhSLpA,testEmail,544524,94489.625,0.03268179527339795,2018-04-30 11:07:55.767423,25.0
headphone review,Gamesky,https://www.youtube.com/channel/UCO4ZTteyr13tn2rG5hLu8pg,testEmail,18641,5380.181818181818,0.03948835794667297,2018-04-30 11:07:57.689100,12.0
headphone review,Podcastage,https://www.youtube.com/channel/UCvOU-zTlankT-JjN3ZzvuKA,testEmail,63817,4658.695652173913,0.0689026287136413,2018-04-30 11:08:01.171382,25.0
headphone review,TechRadar,https://www.youtube.com/channel/UCAY_M9HyJb8oMKPV1utQQyA,testEmail,363052,16442.583333333332,0.01800556305615963,2018-04-30 11:08:04.201524,25.0
headphone review,Technical Guruji,https://www.youtube.com/channel/UCOhHO2ICt0ti9KAh-QHvttQ,testEmail,5840321,210517.33333333334,0.1461490141839189,2018-04-30 11:08:06.399811,17.0
headphone review,Nick Capaccio,https://www.youtube.com/channel/UCv7JiDhfg1SLBQsnupWBxYw,testEmail,16273,90514.79166666667,0.011170105614694052,2018-04-30 11:08:09.504106,25.0
headphone review,InnerFidelity,https://www.youtube.com/channel/UCs5A6Gg74iPHyTFJh69w-RA,testEmail,41745,3600.375,0.03640220649318434,2018-04-30 11:08:12.642668,25.0
headphone review,*Technically Speaking,https://www.youtube.com/channel/UCt2lNzrQbj0rthZr7OX5C8A,testEmail,7085,372.3333333333333,0.08504923903312446,2018-04-30 11:08:14.148527,7.0
headphone review,Booredatwork.com,https://www.youtube.com/channel/UC5lDVbmgb-sAcx2fjwy3KQA,testEmail,242930,5446.5,0.01986596897089874,2018-04-30 11:08:15.931046,11.0
headphone review,Raymond Strazdas,https://www.youtube.com/channel/UCobRabFG7D1cllNePCY1CmA,testEmail,46840,1797.1739130434783,0.12161223337768638,2018-04-30 11:08:19.111012,25.0
headphone review,Tech Xpress,https://www.youtube.com/channel/UC0vpTuj9t2jfTBNlLLqKb3A,testEmail,74912,9616.347826086956,0.06033750648051024,2018-04-30 11:08:22.554603,25.0
headphone review,Justin Tse,https://www.youtube.com/channel/UCaP1PNnr055fOt89JPry51w,testEmail,318641,58878.565217391304,0.06203439848314672,2018-04-30 11:08:25.689050,25.0
headphone review,TecH MoE,https://www.youtube.com/channel/UCWv82xIbPaBORTlfG5cdK-g,testEmail,1415,2064.125,0.00833389735716245,2018-04-30 11:08:28.519041,18.0
headphone review,PhoneArena,https://www.youtube.com/channel/UCwPRdjbrlqTjWOl7ig9JLHg,testEmail,930097,16984.708333333332,0.022309283105146054,2018-04-30 11:08:31.170287,25.0
headphone review,Sonarworks,https://www.youtube.com/channel/UCueuaOnAhsBkQvCvndeT__w,testEmail,2705,17748.125,0.011599816882065007,2018-04-30 11:08:32.340154,9.0
headphone review,Chase Reeves,https://www.youtube.com/channel/UCmadtJlpo-e2wnBOEgLvj1A,testEmail,21901,7569.5,0.04217363542285928,2018-04-30 11:08:33.944280,10.0
sennheiser review,Ur IndianConsumer,https://www.youtube.com/channel/UCuaErUDVKd4ftDWsImhCQuw,testEmail,706287,138424.84615384616,0.06264493424090717,2018-04-30 11:08:41.536888,14.0
sennheiser review,Hi-Fi Insider,https://www.youtube.com/channel/UCVrSYkR10_JxMM7S64ZVSMw,testEmail,50020,10139.375,0.02092037874300845,2018-04-30 11:08:44.526317,25.0
sennheiser review,Babbling Boolean,https://www.youtube.com/channel/UClHlYAOhmVUZ6DjIPD-hGHQ,testEmail,34733,3926.4166666666665,0.01039779789626379,2018-04-30 11:08:48.069390,25.0
sennheiser review,Bloomberg,https://www.youtube.com/channel/UCUMZ7gohGI9HcU9VNsr2FJQ,testEmail,924463,78553.53846153847,0.014801272233733776,2018-04-30 11:08:49.915596,14.0
sennheiser review,headfi,https://www.youtube.com/channel/UCWmO1afpreRxiVw5N0Oqmyg,testEmail,32391,17827.208333333332,0.017501236456771676,2018-04-30 11:08:52.631954,25.0
sennheiser review,JalanTikus,https://www.youtube.com/channel/UCRFaDqnG9BDE4mpRlXt8pNg,testEmail,1744978,77277.65217391304,0.04558662271448071,2018-04-30 11:08:55.791857,25.0
sennheiser review,Pizza Tek,https://www.youtube.com/channel/UCuIaRFk9zXvuXlXcmx8ea1g,testEmail,5888,3895.4166666666665,0.009282555213996381,2018-04-30 11:08:59.804265,25.0
sennheiser review,Audio46 Headphones - Headphone Superstore,https://www.youtube.com/channel/UCLmPBxFEZUjumuHcBZpl6Rw,testEmail,13905,2137.3636363636365,0.03331632002041597,2018-04-30 11:09:01.916765,11.0
sennheiser review,Digital Trends,https://www.youtube.com/channel/UC8wXC0ZCfGt3HaVLy_fdTQw,testEmail,253899,1504.0,0.03026118385160938,2018-04-30 11:09:04.211582,13.0
best overhead headphones,Sound Guys,https://www.youtube.com/channel/UC3lJL1pUvQ2Ih2qZ-4ozrLw,testEmail,149209,7090.529411764706,0.031051153568554573,2018-04-30 11:09:11.891563,18.0
best overhead headphones,iGyaan,https://www.youtube.com/channel/UC7dLvCYNwhYe-l__yczFp1Q,testEmail,795823,63612.11111111111,0.04227706464003187,2018-04-30 11:09:13.515986,10.0
best overhead headphones,Flossy Carter,https://www.youtube.com/channel/UCFfCqe7b9YiDk2ZiAG8UIGA,testEmail,750843,34904.5,0.04819937257373691,2018-04-30 11:09:15.715259,17.0
best overhead headphones,Karl Conrad,https://www.youtube.com/channel/UC0MYNOsIrz6jmXfIMERyRHQ,testEmail,395880,36574.166666666664,0.07378421437297238,2018-04-30 11:09:17.384664,13.0
best overhead headphones,Harsh Punjabi,https://www.youtube.com/channel/UCE2xAWyWyOpZz4CtRI7K8Bg,testEmail,17078,5600.458333333333,0.031150724271079,2018-04-30 11:09:20.703202,25.0
best overhead headphones,Fitness253,https://www.youtube.com/channel/UCXzw3QmYuoETTjrG2DOOeFA,testEmail,730,100.28571428571429,0.19154795821462486,2018-04-30 11:09:23.150601,15.0
best overhead headphones,Tech Core,https://www.youtube.com/channel/UCi5NmWwaI6cnXtyNLzpUZPA,testEmail,29821,11383.666666666666,0.015915887624399567,2018-04-30 11:09:26.489760,25.0
best overhead headphones,HowToMen,https://www.youtube.com/channel/UCqjVP9gAanUGFgTA5BRDvyA,testEmail,279269,31233.391304347828,0.03472645635663058,2018-04-30 11:09:29.287221,25.0
best overhead headphones,NPL Productions,https://www.youtube.com/channel/UCr2y30TF7w-Wm6ZO6ap3nkQ,testEmail,117904,45800.083333333336,0.01787842452979525,2018-04-30 11:09:32.664197,25.0
